1992,9,4,1992.676,68,15,53,5.9,2.8,5.2,28,-1,-1,1
1992,9,5,1992.679,69,13,56,4.1,1.8,3.7,27,-1,-1,1
1992,9,6,1992.682,77,16,61,4.2,1.9,3.7,28,-1,-1,1
1992,9,7,1992.684,65,13,52,3.5,1.6,3.1,27,-1,-1,1
1992,9,8,1992.687,56,21,35,4.1,2.5,3.3,26,-1,-1,1
1992,9,9,1992.690,84,43,41,4.1,2.9,2.9,26,-1,-1,1
1992,9,10,1992.693,79,51,28,4.7,3.8,2.8,30,-1,-1,1
1992,9,11,1992.695,87,49,38,4.4,3.3,2.9,29,-1,-1,1
1992,9,12,1992.698,93,50,43,5.1,3.7,3.5,29,-1,-1,1
1992,9,13,1992.701,113,66,47,5.9,4.5,3.8,23,-1,-1,1
1992,9,14,1992.704,113,63,50,6.8,5.1,4.5,28,-1,-1,1
1992,9,15,1992.706,110,51,59,9.2,6.3,6.7,27,-1,-1,1
1992,9,16,1992.709,112,57,55,6.2,4.4,4.3,25,-1,-1,1
1992,9,17,1992.712,91,48,43,6.8,4.9,4.7,29,-1,-1,1
1992,9,18,1992.714,79,37,42,3.8,2.6,2.8,26,-1,-1,1
1992,9,19,1992.717,93,35,58,5.1,3.1,4.0,25,-1,-1,1
1992,9,20,1992.720,91,32,59,4.7,2.8,3.8,22,-1,-1,1
1992,9,21,1992.723,96,27,69,3.8,2.0,3.2,26,-1,-1,1
1992,9,22,1992.725,97,21,76,6.8,3.1,6.0,19,-1,-1,1
1992,9,23,1992.728,131,35,96,6.5,3.4,5.6,26,-1,-1,1
1992,9,24,1992.731,132,32,100,6.1,3.0,5.3,19,-1,-1,1
1992,9,25,1992.734,110,28,82,6.0,3.0,5.2,24,-1,-1,1
1992,9,26,1992.736,124,28,96,7.4,3.5,6.5,23,-1,-1,1
1992,9,27,1992.739,127,37,90,7.4,4.0,6.2,27,-1,-1,1
1992,9,28,1992.742,91,29,62,4.0,2.3,3.3,29,-1,-1,1
1992,9,29,1992.745,106,46,60,5.1,3.4,3.8,23,-1,-1,1
1992,9,30,1992.747,119,66,53,5.0,3.7,3.3,20,-1,-1,1
1992,10,1,1992.750,128,77,51,10.4,8.1,6.6,21,-1,-1,1
1992,10,2,1992.753,147,80,67,7.0,5.2,4.7,20,-1,-1,1
1992,10,3,1992.755,143,90,53,7.3,5.8,4.4,25,-1,-1,1
1992,10,4,1992.758,158,92,66,8.4,6.4,5.4,24,-1,-1,1
1992,10,5,1992.761,183,95,88,6.7,4.8,4.7,10,-1,-1,1
1992,10,6,1992.764,170,78,92,12.8,8.7,9.4,16,-1,-1,1
1992,10,7,1992.766,155,65,90,10.6,6.9,8.1,16,-1,-1,1
1992,10,8,1992.769,132,60,72,6.7,4.5,4.9,15,-1,-1,1
1992,10,9,1992.772,137,45,92,9.2,5.3,7.5,23,-1,-1,1
1992,10,10,1992.775,110,33,77,4.7,2.6,3.9,26,-1,-1,1
1992,10,11,1992.777,86,15,71,5.1,2.1,4.6,18,-1,-1,1
1992,10,12,1992.780,62,14,48,5.7,2.7,5.0,20,-1,-1,1
1992,10,13,1992.783,54,17,37,9.7,5.4,8.1,22,-1,-1,1
1992,10,14,1992.786,65,32,33,3.3,2.3,2.4,18,-1,-1,1
1992,10,15,1992.788,60,32,28,3.2,2.3,2.2,18,-1,-1,1
1992,10,16,1992.791,81,48,33,5.0,3.8,3.2,23,-1,-1,1
1992,10,17,1992.794,83,50,33,6.0,4.7,3.8,24,-1,-1,1
1992,10,18,1992.796,110,59,51,5.8,4.2,4.0,24,-1,-1,1
1992,10,19,1992.799,138,87,51,9.1,7.2,5.5,20,-1,-1,1
1992,10,20,1992.802,113,65,48,5.1,3.9,3.3,20,-1,-1,1
1992,10,21,1992.805,147,75,72,6.7,4.8,4.7,17,-1,-1,1
1992,10,22,1992.807,156,74,82,8.8,6.1,6.4,24,-1,-1,1
1992,10,23,1992.810,143,72,71,12.0,8.5,8.4,21,-1,-1,1
1992,10,24,1992.813,171,78,93,11.1,7.5,8.2,16,-1,-1,1
1992,10,25,1992.816,170,69,101,10.5,6.7,8.1,18,-1,-1,1
1992,10,26,1992.818,188,60,128,6.6,3.7,5.4,24,-1,-1,1
1992,10,27,1992.821,207,62,145,11.6,6.3,9.7,21,-1,-1,1
1992,10,28,1992.824,197,44,153,9.4,4.4,8.3,18,-1,-1,1
1992,10,29,1992.827,167,18,149,11.3,3.7,10.7,14,-1,-1,1
1992,10,30,1992.829,150,23,127,8.1,3.1,7.5,22,-1,-1,1
1992,10,31,1992.832,123,17,106,6.0,2.2,5.6,25,-1,-1,1
1992,11,1,1992.835,147,34,113,9.2,4.4,8.1,25,-1,-1,1
1992,11,2,1992.837,124,20,104,8.5,3.4,7.8,17,-1,-1,1
1992,11,3,1992.840,96,14,82,5.6,2.1,5.2,22,-1,-1,1
1992,11,4,1992.843,121,15,106,7.2,2.6,6.7,25,-1,-1,1
1992,11,5,1992.846,134,25,109,7.2,3.1,6.5,17,-1,-1,1
1992,11,6,1992.848,134,20,114,7.1,2.7,6.6,14,-1,-1,1
1992,11,7,1992.851,136,21,115,6.1,2.4,5.6,15,-1,-1,1
1992,11,8,1992.854,104,25,79,7.8,3.8,6.8,23,-1,-1,1
1992,11,9,1992.857,107,44,63,7.8,5.0,6.0,15,-1,-1,1
1992,11,10,1992.859,104,48,56,6.7,4.5,4.9,14,-1,-1,1
1992,11,11,1992.862,119,65,54,6.3,4.7,4.2,20,-1,-1,1
1992,11,12,1992.865,117,49,68,8.5,5.5,6.5,20,-1,-1,1
1992,11,13,1992.867,88,35,53,6.2,3.9,4.8,24,-1,-1,1
1992,11,14,1992.870,97,31,66,4.3,2.4,3.5,21,-1,-1,1
1992,11,15,1992.873,99,30,69,7.5,4.1,6.3,19,-1,-1,1
1992,11,16,1992.876,119,30,89,8.2,4.1,7.1,17,-1,-1,1
1992,11,17,1992.878,141,20,121,6.6,2.5,6.1,14,-1,-1,1
1992,11,18,1992.881,144,14,130,9.0,2.8,8.5,17,-1,-1,1
1992,11,19,1992.884,152,14,138,7.7,2.3,7.3,22,-1,-1,1
1992,11,20,1992.887,138,13,125,12.0,3.6,11.4,17,-1,-1,1
1992,11,21,1992.889,120,14,106,13.3,4.6,12.5,14,-1,-1,1
1992,11,22,1992.892,134,20,114,11.8,4.5,10.9,13,-1,-1,1
1992,11,23,1992.895,162,15,147,11.3,3.5,10.7,21,-1,-1,1
1992,11,24,1992.898,172,31,141,6.1,2.6,5.5,17,-1,-1,1
1992,11,25,1992.900,176,39,137,9.7,4.6,8.5,19,-1,-1,1
1992,11,26,1992.903,164,42,122,9.0,4.6,7.8,18,-1,-1,1
1992,11,27,1992.906,164,59,105,8.2,4.9,6.6,20,-1,-1,1
1992,11,28,1992.908,140,54,86,9.6,6.0,7.5,18,-1,-1,1
1992,11,29,1992.911,130,52,78,7.7,4.9,6.0,19,-1,-1,1
1992,11,30,1992.914,104,52,52,5.7,4.0,4.0,22,-1,-1,1
1992,12,1,1992.917,96,55,41,4.1,3.1,2.7,14,-1,-1,1
1992,12,2,1992.919,83,50,33,9.0,7.0,5.7,11,-1,-1,1
1992,12,3,1992.922,87,43,44,3.4,2.4,2.4,19,-1,-1,1
1992,12,4,1992.925,87,37,50,8.4,5.5,6.4,19,-1,-1,1
1992,12,5,1992.928,75,24,51,6.2,3.5,5.1,19,-1,-1,1
1992,12,6,1992.930,71,16,55,9.6,4.6,8.4,21,-1,-1,1
1992,12,7,1992.933,50,0,50,6.8,1.0,6.7,12,-1,-1,1
1992,12,8,1992.936,93,12,81,7.7,2.7,7.2,12,-1,-1,1
1992,12,9,1992.939,134,12,122,7.3,2.2,7.0,10,-1,-1,1
1992,12,10,1992.941,146,13,133,8.9,2.7,8.5,14,-1,-1,1
1992,12,11,1992.944,171,15,156,7.9,2.3,7.6,14,-1,-1,1
1992,12,12,1992.947,161,15,146,8.9,2.7,8.5,22,-1,-1,1
1992,12,13,1992.949,167,13,154,9.9,2.8,9.5,18,-1,-1,1
1992,12,14,1992.952,170,16,154,8.4,2.6,8.0,14,-1,-1,1
