header,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,21,21995,21995.5,2166,27,1.667,2,3,4.333,5,4,3.667,4,6,7,15,32,48,27,22,27,23,129,167.6,166.4,2
1992,3,22,21996,21996.5,2167,1,4.667,4,3,2.667,2.667,2,2.667,3,39,27,15,12,12,7,12,15,17,127,160.7,159.7,2
1992,3,23,21997,21997.5,2167,2,4,5,4,3.667,3.667,2.667,4.333,3.333,27,48,27,22,22,12,32,18,26,130,166.3,165.3,2
1992,3,24,21998,21998.5,2167,3,3,3.667,3,3.333,2.667,4.333,4,4.667,15,22,15,18,12,32,27,39,22,154,175.7,174.7,2
1992,3,25,21999,21999.5,2167,4,4,4.333,3,3,2.667,2.667,2.667,1.667,27,32,15,15,12,12,12,6,16,168,186,185.1,2
1992,3,26,22000,22000.5,2167,5,1.667,3,2,3,2.667,2.333,3.667,2.667,6,15,7,15,12,9,22,12,12,164,178.6,177.9,2
1992,3,27,22001,22001.5,2167,6,2.667,2,1.667,1.333,2.333,2,3.667,3.667,12,7,6,5,9,7,22,22,11,157,180.7,180,2
1992,3,28,22002,22002.5,2167,7,3,2.333,2,2.333,2.333,2.333,2,3,15,9,7,9,9,9,7,15,10,156,186,185.4,2
1992,3,29,22003,22003.5,2167,8,3,3.667,3.333,3,2.667,3.667,3.667,3,15,22,18,15,12,22,22,15,18,171,192.8,192.4,2
1992,3,30,22004,22004.5,2167,9,2.667,3.667,2,2,2.667,2,3,2.667,12,22,7,7,12,7,15,12,12,151,182.4,182.1,2
1992,3,31,22005,22005.5,2167,10,4,2.333,1,2.333,2,3.667,3.667,3,27,9,4,9,7,22,22,15,14,157,191.4,191.2,2
1992,4,1,22006,22006.5,2167,11,2.333,3.333,4,3.333,2.667,2,1.333,2.333,9,18,27,18,12,7,5,9,13,147,186.1,185.9,2
1992,4,2,22007,22007.5,2167,12,1.333,1.667,1.333,1.333,1,2,3,1.333,5,6,5,5,4,7,15,5,6,135,161.2,161.2,2
1992,4,3,22008,22008.5,2167,13,0.667,2.667,4.333,4.333,5.333,6,3.667,3,3,12,32,32,56,80,22,15,32,125,159.7,159.8,2
1992,4,4,22009,22009.5,2167,14,2,2.333,2.333,3.667,3.667,2.333,3,1.667,7,9,9,22,22,9,15,6,12,91,153.9,154,2
1992,4,5,22010,22010.5,2167,15,3,2,2.667,3.667,3.333,2.333,2.667,4,15,7,12,22,18,9,12,27,15,71,154.4,154.7,2
1992,4,6,22011,22011.5,2167,16,3.667,5,5.667,3.333,2.333,3.333,1.667,1.667,22,48,67,18,9,18,6,6,24,86,142.7,143,2
1992,4,7,22012,22012.5,2167,17,2.667,4,4.667,3.667,3.333,3,3,1.667,12,27,39,22,18,15,15,6,19,91,141.5,141.8,2
1992,4,8,22013,22013.5,2167,18,3.333,3.667,3.333,3.667,4,2.667,4.667,1.333,18,22,18,22,27,12,39,5,20,81,151.2,151.6,2
1992,4,9,22014,22014.5,2167,19,1.667,2.333,1.333,1,1.333,1.667,1,2.333,6,9,5,4,5,6,4,9,6,83,139.7,140.2,2
1992,4,10,22015,22015.5,2167,20,2,2,1.333,0.667,1.333,1,0.667,0.667,7,7,5,3,5,4,3,3,5,77,140.6,141.2,2
1992,4,11,22016,22016.5,2167,21,1.667,1,0.667,0.333,0.667,0.667,0.333,0.667,6,4,3,2,3,3,2,3,3,88,143.3,144,2
1992,4,12,22017,22017.5,2167,22,0.333,1.667,1,1,1.333,1.333,0.667,0.667,2,6,4,4,5,5,3,3,4,94,143.9,144.7,2
1992,4,13,22018,22018.5,2167,23,1.333,2,2.333,2.333,2.333,0.667,1.333,1.333,5,7,9,9,9,3,5,5,6,97,146.3,147.1,2
1992,4,14,22019,22019.5,2167,24,1.333,1.667,1.667,0.667,1,1.667,2.667,2.333,5,6,6,3,4,6,12,9,6,107,154.1,155.2,2
1992,4,15,22020,22020.5,2167,25,3.333,2.667,1.667,2.333,2,2.667,1.667,2,18,12,6,9,7,12,6,7,10,117,149.3,150.3,2
1992,4,16,22021,22021.5,2167,26,1.333,1.333,1,0.667,1.667,2,0.667,1,5,5,4,3,6,7,3,4,5,138,157.7,158.9,2
1992,4,17,22022,22022.5,2167,27,0.667,0.667,0.333,0.333,0.333,2.333,0.667,2.333,3,3,2,2,2,9,3,9,4,167,184.1,185.6,2
1992,4,18,22023,22023.5,2168,1,2,2.333,3.333,3.333,5.333,2.667,2,4,7,9,18,18,56,12,7,27,19,184,203,204.8,2
1992,4,19,22024,22024.5,2168,2,3.667,3.333,3,2,3,3,3.667,3.667,22,18,15,7,15,15,22,22,17,198,205.7,207.7,2
1992,4,20,22025,22025.5,2168,3,4,3.667,3.333,2.667,3.333,3.667,2.667,3,27,22,18,12,18,22,12,15,18,232,204.5,206.5,2
1992,4,21,22026,22026.5,2168,4,3,3.333,1.667,1.333,2.333,1.667,1.333,1,15,18,6,5,9,6,5,4,8,251,195.1,197.1,2
1992,4,22,22027,22027.5,2168,5,3,3,2.667,2.667,2.333,2.333,2.667,3,15,15,12,12,9,9,12,15,12,244,182.7,184.8,2
1992,4,23,22028,22028.5,2168,6,2.333,1.333,1,0.333,2,2.667,2.333,3.333,9,5,4,2,7,12,9,18,8,237,172.7,174.7,2
1992,4,24,22029,22029.5,2168,7,3.333,3.333,2,2.667,2.333,3,2.667,2.667,18,18,7,12,9,15,12,12,13,208,160.9,162.9,2
1992,4,25,22030,22030.5,2168,8,3,3,2.667,2,2.667,1.667,1.333,2.667,15,15,12,7,12,6,5,12,10,227,153.8,155.7,2
1992,4,26,22031,22031.5,2168,9,2,1.667,2,1.667,1.333,0.667,3.667,1.667,7,6,7,6,5,3,22,6,8,175,143.2,145,2
1992,4,27,22032,22032.5,2168,10,2.333,0.667,1.667,0,1.333,2,2,1.333,9,3,6,0,5,7,7,5,5,137,137.2,139.1,2
1992,4,28,22033,22033.5,2168,11,2,2,2,3.333,3.667,1,2,1.667,7,7,7,18,22,4,7,6,10,138,128.5,130.4,2
1992,4,29,22034,22034.5,2168,12,2.333,2.667,1.667,1,0.667,1.333,2.333,2,9,12,6,4,3,5,9,7,7,127,130.5,132.5,2
1992,4,30,22035,22035.5,2168,13,3,2.667,2.333,3.333,2.667,1.333,0.667,1.667,15,12,9,18,12,5,3,6,10,114,127.9,129.9,2
1992,5,1,22036,22036.5,2168,14,1.333,2.333,3,1.333,2,3,5,3,5,9,15,5,7,15,48,15,15,113,130.9,133,2
1992,5,2,22037,22037.5,2168,15,2.667,4,4.333,1.333,1.333,1.333,2,1.667,12,27,32,5,5,5,7,6,12,110,135.8,138,2
1992,5,3,22038,22038.5,2168,16,2,2,1.667,1.333,3,2.333,3,2,7,7,6,5,15,9,15,7,9,115,125.7,127.8,2
1992,5,4,22039,22039.5,2168,17,3,4,1.667,2.667,2.667,3,1,2,15,27,6,12,12,15,4,7,12,125,134.7,137,2
1992,5,5,22040,22040.5,2168,18,1.333,2.333,1,1.333,1.667,1,1,1.333,5,9,4,5,6,4,4,5,5,123,133,135.4,2
1992,5,6,22041,22041.5,2168,19,0.667,0.333,1,1.333,1,1,2,2.667,3,2,4,5,4,4,7,12,5,119,130.6,133,2
1992,5,7,22042,22042.5,2168,20,2,2.667,2,1.333,3,3,3.667,3.667,7,12,7,5,15,15,22,22,13,92,129.1,131.5,2
1992,5,8,22043,22043.5,2168,21,3,3.333,4.333,4.333,5,4.667,4.333,3.333,15,18,32,32,48,39,32,18,29,105,142.6,145.3,2
